acc_kept,ami_all,ami_kept,ari_all,ari_kept,completeness_all,completeness_kept,dataset,dim,error_gap,error_lift,homogeneity_all,homogeneity_kept,k,kept,kept_error,method,n,nmi_all,nmi_kept,overall_accuracy,reduction,rejected,rejected_error,rejection_rate,seed,subset,v_measure_all,v_measure_kept
0.9993287303413886,0.7816799977692389,0.836115741290489,0.3916070759483816,0.5350127952049943,0.6429849790408881,0.7201290633348663,F_new,50,0.3292549086491683,491.4957410562278,0.9983261141206413,0.9978836244254136,20,10428,0.0006712696586114175,all3,13950,0.7821901627769703,0.8365537750614609,0.7470250896057348,umap,3522,0.3299261783077797,0.2524731182795699,11,exact_dedup_clean,0.7821901627769703,0.836553775061461
0.999459994599946,0.7810981782241503,0.8203193189301455,0.38875622329745513,0.4964770316999335,0.6420829660377555,0.6968745539337468,F_new,50,0.2495480537757121,463.1214042502758,0.9986093646716717,0.9983204533269796,20,11111,0.0005400054000540555,all3,13950,0.7816091424090684,0.8207953865076164,0.7960573476702509,umap,2839,0.25008805917576615,0.20351254480286737,22,exact_dedup_clean,0.7816091424090685,0.8207953865076164
0.9994671876387532,0.7848822154170526,0.8150547755331272,0.4002327765107563,0.4766096489644047,0.6471980290961303,0.689323113972696,F_new,50,0.21553263947958623,405.518842196586,0.9986093646716716,0.9983324855821778,20,11261,0.0005328123612468039,all3,13950,0.7853871784751837,0.815538025558197,0.8068100358422939,umap,2689,0.21606545184083303,0.19275985663082437,33,exact_dedup_clean,0.7853871784751837,0.815538025558197
0.9994321945679947,0.7797853394877631,0.8317811050767977,0.3865069160336732,0.513465404786319,0.6404291589911291,0.7135600599390569,F_new,50,0.4132660698266408,728.830426643022,0.9983341718977081,0.9982373925707899,20,10567,0.0005678054320052972,all3,13950,0.7802985361574759,0.8322273556743984,0.7570609318996416,umap,3383,0.4138338752586461,0.2425089605734767,44,exact_dedup_clean,0.7802985361574758,0.8322273556743985
0.9994515037937655,0.7790250965860408,0.8354568444762792,0.38307913843992925,0.5413168965383987,0.6392941978267173,0.7189497305828997,F_new,50,0.3202751504227923,584.9149784125244,0.9986093646716716,0.9983092025822385,20,10939,0.0005484962062345389,all3,13950,0.779539390898238,0.8359067096678887,0.7837275985663082,umap,3011,0.32082364662902685,0.21584229390681003,55,exact_dedup_clean,0.779539390898238,0.8359067096678887
0.9993941229930324,0.779938256248838,0.8402905154686839,0.38801167120097135,0.5487877938958726,0.6406352117969482,0.7262321201974137,F_new,100,0.3769577503713374,623.1687669879083,0.9983332867413363,0.9981305806630062,20,9903,0.0006058770069675701,all3,13950,0.7804511888616263,0.8407448009250883,0.7094623655913979,umap,4047,0.37756362737830496,0.2901075268817204,11,exact_dedup_clean,0.7804511888616262,0.8407448009250883
0.9994806094182825,0.7801239396168608,0.8106875855211478,0.38692821147930795,0.46498657548532035,0.6407711596250142,0.683093958442647,F_new,100,0.386469767049642,745.0831248262313,0.9986093646716717,0.9983603158038106,20,11552,0.0005193905817174604,all3,13950,0.7806364308098415,0.8111715085206255,0.8276702508960574,umap,2398,0.38698915763135944,0.17189964157706092,22,exact_dedup_clean,0.7806364308098416,0.8111715085206254
0.9994569644311703,0.7845141378059503,0.8431401462481819,0.3958360504383756,0.5711165901492224,0.6466996977891741,0.7303088514967018,F_new,100,0.21145282792651665,390.39038262670033,0.9986093646716717,0.9983702891791337,20,11049,0.0005430355688297306,all3,13950,0.7850201388627891,0.8435558017710454,0.7916129032258065,umap,2901,0.21199586349534638,0.20795698924731182,33,exact_dedup_clean,0.7850201388627891,0.8435558017710455
0.9994561769237741,0.7798116201300335,0.8281195321848306,0.38649787622846776,0.5278413941869518,0.640464362531976,0.7081576506619035,F_new,100,0.3025072568003596,557.2604273796815,0.9983345316777957,0.9983352140509977,20,11033,0.0005438230762259133,all3,13950,0.7803247752775616,0.8285750668806278,0.7904659498207885,umap,2917,0.3030510798765855,0.20910394265232976,44,exact_dedup_clean,0.7803247752775615,0.8285750668806278
0.9994715518759908,0.7801569811460253,0.8121125594428176,0.38699952877390437,0.4698753147126957,0.6408156153865848,0.6851416019276084,F_new,100,0.34230668284671495,648.758346173543,0.9986093646716715,0.9983289356132814,20,11354,0.0005284481240092065,all3,13950,0.7806694204819841,0.8126030969284537,0.8134767025089605,umap,2596,0.34283513097072416,0.18609318996415772,55,exact_dedup_clean,0.7806694204819842,0.8126030969284538
0.9996576905522593,0.6291531184783641,0.6703514234572435,0.1396967193420598,0.1930535842189868,0.4616207033633102,0.5074644426351129,F_new,100,0.22102290459005336,646.6815786091497,0.9984869417072703,0.9989587985727616,60,8764,0.0003423094477407185,all3,13950,0.6313537852994531,0.6730327255528784,0.6280286738351254,umap,5186,0.22136521403779408,0.3717562724014337,11,exact_dedup_clean,0.6313537852994531,0.6730327255528785
0.9993284834918859,0.6302222137131498,0.6641662608585001,0.1402497418449407,0.17655159178644542,0.46269189622697776,0.5005370038202884,F_new,100,0.29364553234532553,438.2871385842556,0.9988215003914528,0.9982234680190453,60,8935,0.000671516508114145,all3,13950,0.6324220018477912,0.666748013726522,0.6400716845878136,umap,5015,0.2943170488534397,0.3594982078853047,22,exact_dedup_clean,0.6324220018477911,0.6667480137265221
0.9994134209291412,0.629372010103352,0.6536721343709436,0.14143927682741042,0.17172977786296448,0.4617987435845107,0.4891789454065627,F_new,100,0.24176506117978624,413.1610762992693,0.9987390848867278,0.9983539501748666,60,8524,0.0005865790708587948,all3,13950,0.631570707144498,0.65662243025305,0.6106810035842294,umap,5426,0.24235164025064504,0.3889605734767025,33,exact_dedup_clean,0.631570707144498,0.65662243025305
0.9996399423907826,0.6271782641818212,0.6886273339538711,0.1345299624231065,0.22722270136485007,0.4595099148443132,0.5284117060406778,F_new,100,0.30633271561968967,851.7880621812061,0.9985171768446854,0.9989218030921517,60,8332,0.00036005760921742347,all3,13950,0.6293827398926752,0.6911941249463524,0.5970609318996416,umap,5618,0.3066927732289071,0.40272401433691757,44,exact_dedup_clean,0.6293827398926753,0.6911941249463525
0.9993942330991035,0.6293632252280112,0.6754274904075817,0.13984434850445734,0.19866719861544355,0.4617883822402967,0.5133864552649845,F_new,100,0.33928187354854167,561.0865168539357,0.9987510136773784,0.9983566761255129,60,8254,0.0006057669008965316,all3,13950,0.631563402063726,0.6780818571667975,0.5913261648745519,umap,5696,0.3398876404494382,0.40831541218637996,55,exact_dedup_clean,0.631563402063726,0.6780818571667975
0.9993916217625587,0.7856790679758324,0.8188204539129352,0.40165354444622237,0.4806905012507325,0.6483962237174397,0.694822479985086,F_new,200,0.2289333566234425,377.30102875849144,0.9983334621686635,0.9980617179198724,20,11506,0.0006083782374413094,all3,13950,0.7861832484456598,0.8192831132589897,0.8243010752688172,umap,2444,0.2295417348608838,0.17519713261648745,11,exact_dedup_clean,0.7861832484456598,0.8192831132589897
0.9994527544691718,0.7854870633992282,0.8321857022006903,0.4029403346392644,0.5320424510153362,0.6480183873439328,0.7140936106744067,F_new,200,0.3762109594256353,688.4628265237477,0.9986093646716714,0.9983057022765012,20,10964,0.0005472455308281887,all3,13950,0.7859909190634768,0.8326138863802656,0.7855197132616487,umap,2986,0.3767582049564635,0.21405017921146954,22,exact_dedup_clean,0.785990919063477,0.8326138863802656
0.999421072944809,0.7794345452639629,0.8593023239670559,0.3855021280444203,0.6245828777252816,0.6398442124034294,0.7548625816192891,F_new,200,0.4796218537590867,829.4668153932254,0.9986093646716714,0.9982901157053725,20,10364,0.0005789270551910253,all3,13950,0.7799481552326546,0.8596762336747265,0.7425089605734767,umap,3586,0.48020078081427775,0.2570609318996416,33,exact_dedup_clean,0.7799481552326548,0.8596762336747263
0.9993651945225356,0.7800966446066563,0.8337692353502092,0.388579911904562,0.5265643822349474,0.640850803677794,0.7165860311647934,F_new,200,0.5440111062570548,857.9729240994902,0.9983272963864194,0.9979775348198046,20,11027,0.0006348054774644174,all3,13950,0.7806093190211039,0.8341910152015586,0.7899641577060932,umap,2923,0.5446459117345193,0.20953405017921148,44,exact_dedup_clean,0.7806093190211036,0.8341910152015586
0.9993949783200564,0.7842396464478457,0.8557844140196245,0.3990627750931024,0.5920165950978683,0.6463270682189137,0.7495663222567844,F_new,200,0.26693775044998447,442.2036118687103,0.9986093646716715,0.9981667144077014,20,9917,0.0006050216799435848,all3,13950,0.7847455379537148,0.8561858561026332,0.7104659498207885,umap,4033,0.26754277212992805,0.28910394265232975,55,exact_dedup_clean,0.7847455379537149,0.8561858561026332
0.9878130590339893,0.8796260629201433,0.9155292347825301,0.6800432347192147,0.7695266063690194,0.8141975215530647,0.8558045880738798,V_new,50,0.43794203581816815,36.93535383814411,0.95709420492898,0.9846276755983742,20,17888,0.012186940966010695,all3,20214,0.8798818601085763,0.9157075747414393,0.8741466310477887,umap,2326,0.45012897678417885,0.11506876422281587,11,exact_dedup_clean,0.8798818601085764,0.9157075747414393
0.9879349046015713,0.893299288525692,0.9187186780002626,0.6997330925869408,0.7785176313462447,0.818965437546457,0.8611357334968477,V_new,50,0.4135823565648127,35.279244623185946,0.9830146818569809,0.9849249398774134,20,17820,0.012065095398428705,all3,20214,0.8935226758307572,0.9188799401597181,0.8709310378945285,umap,2394,0.4256474519632414,0.11843276936776491,22,exact_dedup_clean,0.8935226758307572,0.9188799401597182
0.9874518501225633,0.8962120944777122,0.9224238215019659,0.7036397605453838,0.8043239342083225,0.8226237505485061,0.8679282983765738,V_new,50,0.30595834362905683,25.38274539414072,0.984785873727303,0.9845825848979165,20,17134,0.012548149877436687,all3,20214,0.8964301595520549,0.9225825286501567,0.8369941624616603,umap,3080,0.3185064935064935,0.15236964480063322,33,exact_dedup_clean,0.8964301595520547,0.9225825286501567
0.9882321899736147,0.9008484442500272,0.9080052422226385,0.7175121017026972,0.7558825992527622,0.8303882544106853,0.8426106062828627,V_new,50,0.00801067098627295,1.6807274223761066,0.9848751489183118,0.9848559642002518,20,18950,0.011767810026385273,all3,20214,0.9010579447841355,0.9081972764915593,0.9264371227861878,umap,1264,0.019778481012658222,0.0625309191649352,44,exact_dedup_clean,0.9010579447841355,0.9081972764915593
0.988141008285049,0.8903410844385863,0.9120669725914421,0.7018917883375284,0.7444955419650818,0.8142537068217415,0.8499370815151187,V_new,50,0.8456109567681629,72.30546821295749,0.9826665862600579,0.984398535458059,20,18467,0.011858991714950973,all3,20214,0.8905680608234912,0.9122396256532088,0.9027406747798555,umap,1747,0.8574699484831139,0.08642524982685268,55,exact_dedup_clean,0.8905680608234912,0.9122396256532088
0.9883554755729635,0.8905937265989554,0.9117858959732291,0.6935625387845541,0.7442300370351062,0.8148356855721351,0.8491813687802978,V_new,100,0.7211336739075586,62.92899318697965,0.9824366597770045,0.984774351851161,20,18893,0.011644524427036451,all3,20214,0.8908215288263208,0.9119653464226118,0.9237657069357871,umap,1321,0.732778198334595,0.06535074700702484,11,exact_dedup_clean,0.8908215288263209,0.9119653464226118
0.9874523600117268,0.8867971063225544,0.9291074052178808,0.6948688650509007,0.8033537558628766,0.82010101613102,0.8799340375249814,V_new,100,0.3986584378844713,32.77158718747502,0.9658744338739491,0.9844142465294426,20,17055,0.01254763998827324,all3,20214,0.8870386260603923,0.9292465468544161,0.8331354506777481,umap,3159,0.41120607787274455,0.15627782724844166,22,exact_dedup_clean,0.8870386260603923,0.9292465468544162
0.9876195835678109,0.8832502465587813,0.9146180160939722,0.6890478837690597,0.7679413338571621,0.8126938315982476,0.8544845631066865,V_new,100,0.3129059992797585,26.274270941824046,0.9678107974889688,0.9842498438352676,20,17770,0.012380416432189123,all3,20214,0.8834954455318499,0.9147882311030827,0.8682101513802315,umap,2444,0.3252864157119476,0.12090630256258039,33,exact_dedup_clean,0.8834954455318499,0.9147882311030827
0.9880026660742057,0.8869429655044438,0.918300578188658,0.6996501829420948,0.7765944844657551,0.8268031026883087,0.8604404102940741,V_new,100,0.42148682897013334,36.13170772582536,0.957084854843116,0.9848996680559505,20,18004,0.011997333925794273,all3,20214,0.8871865793806034,0.9184729518672661,0.8799841693875532,umap,2210,0.4334841628959276,0.10933016721084397,44,exact_dedup_clean,0.8871865793806033,0.918472951867266
0.9409317803660566,0.8713929279366596,0.8978976500711925,0.6756107244603671,0.7256121193504885,0.813352560263151,0.8472775646899768,V_new,100,0.37983198403204443,7.430394997274899,0.938997987764136,0.9553906437530976,20,19232,0.059068219633943375,all3,20214,0.8716708175652241,0.898092121639894,0.8952211338676165,umap,982,0.4389002036659878,0.04858019194617592,55,exact_dedup_clean,0.8716708175652242,0.898092121639894
0.9891936824605154,0.7978337699906715,0.8206670790817414,0.46521544790525254,0.5484086359203643,0.6717817163760255,0.7053483380169467,V_new,100,0.33231349266217614,31.75177935943073,0.9858762613443293,0.9845435539580079,60,16842,0.010806317539484578,all3,20214,0.7990715284839064,0.8218823497377561,0.8241812605125161,umap,3372,0.3431198102016607,0.1668150786583556,11,exact_dedup_clean,0.7990715284839064,0.8218823497377561
0.9899123058405457,0.7947330282992724,0.8083274831214066,0.46028043094895493,0.512499738921237,0.667325275836912,0.686923656422958,V_new,100,0.3397496748322334,34.67961691362496,0.9860959920853973,0.9856022890405953,60,17447,0.010087694159454319,all3,20214,0.7959819952563734,0.8095940514440964,0.8544078361531612,umap,2767,0.3498373689916877,0.13688532700108835,22,exact_dedup_clean,0.7959819952563733,0.8095940514440962
0.9949939927913496,0.7731487979921998,0.8184699403087315,0.3973674286554235,0.5367216989103102,0.636916355522644,0.6990474270753302,V_new,100,0.4726316074702487,95.41288990825633,0.9878124803307133,0.9906515350312132,60,14982,0.005006007208650409,all3,20214,0.774472528619301,0.8196873197204815,0.7374591867022855,umap,5232,0.4776376146788991,0.25883051350549124,33,exact_dedup_clean,0.7744725286193009,0.8196873197204815
0.9891938355743845,0.7884266597555943,0.8061917211241892,0.4432412728667562,0.5132373063095103,0.658622017897654,0.6842704702031265,V_new,100,0.24282255979134393,23.4707444961455,0.9859165777113781,0.9848499908927677,60,16287,0.01080616442561555,all3,20214,0.7897003665645689,0.8074956626021756,0.7970218660334422,umap,3927,0.2536287242169595,0.19427129712080737,44,exact_dedup_clean,0.7897003665645689,0.8074956626021755
0.9901922541097798,0.8001302118592908,0.8142488975933064,0.4719491154416153,0.5284121224865664,0.6749287094633801,0.6952667786467797,V_new,100,0.18719533916927744,20.08647932609472,0.9860715566912506,0.985937091196148,60,17945,0.009807745890220154,all3,20214,0.8013580933818041,0.8154743367422373,0.8790442267735233,umap,2269,0.1970030850594976,0.11224893638072624,55,exact_dedup_clean,0.8013580933818041,0.8154743367422373
0.9877173850657177,0.8771487283660991,0.9266128045809445,0.6707467237193924,0.803831258229516,0.8108876031160593,0.8749988238792608,V_new,200,0.5617052030521026,46.73172781671388,0.9558238926761166,0.9850128766501285,20,17423,0.012282614934282288,all3,20214,0.8774106549702003,0.9267523514282016,0.85134065499159,umap,2791,0.5739878179863849,0.1380726229345998,11,exact_dedup_clean,0.8774106549702003,0.9267523514282017
0.9885614885878447,0.8914530979343476,0.9089017355963196,0.6922628334786826,0.7310789939268992,0.816216242777425,0.8439473252958055,V_new,200,0.793066717871835,70.33303550574489,0.9825203422684178,0.9850919739834091,20,18971,0.01143851141215535,all3,20214,0.891680381536554,0.9090736726556798,0.9277728307113882,umap,1243,0.8045052292839904,0.061492035223112695,22,exact_dedup_clean,0.8916803815365538,0.9090736726556797
0.9881553088649281,0.8940294840745122,0.9069868692126662,0.700650539903003,0.7519092622718909,0.8200282699312952,0.8408987714852586,V_new,200,0.03862394621171972,4.260865629273769,0.9832492135816405,0.9847792699342622,20,18827,0.011844691135071916,all3,20214,0.8942518928966323,0.9071694564809445,0.9203522311269418,umap,1387,0.050468637346791634,0.06861581082418126,33,exact_dedup_clean,0.8942518928966324,0.9071694564809444
