acc_kept,ami_all,ami_kept,ari_all,ari_kept,completeness_all,completeness_kept,dataset,dim,error_gap,error_lift,homogeneity_all,homogeneity_kept,k,kept,kept_error,method,n,nmi_all,nmi_kept,overall_accuracy,reduction,rejected,rejected_error,rejection_rate,seed,subset,v_measure_all,v_measure_kept
0.9997818974918211,0.7655236669628945,0.8020672056873518,0.3701135182141993,0.44614608996048877,0.6262764249345311,0.6716290277996979,F_new,2048,0.30296210950595537,1390.0812720845404,0.9886187276831171,0.9993334588531736,20,4585,0.00021810250817888566,all3,6000,0.7667972764586042,0.8033470108137727,0.764,raw,1415,0.30318021201413425,0.23583333333333334,11,fixed_6000,0.7667972764586043,0.8033470108137726
0.9991458466794789,0.7634673452179012,0.8058823003068222,0.3616115057073565,0.47592194942883037,0.6233200384037442,0.6777807300900716,F_new,100,0.17985959003559127,211.57061503415744,0.9891871443164758,0.9975540056115657,20,4683,0.0008541533205210783,all3,6000,0.7647471904512022,0.807149601592328,0.7798333333333334,pca,1317,0.18071374335611234,0.2195,11,fixed_6000,0.7647471904512021,0.8071496015923281
0.9979304635761589,0.7694466834112927,0.7979628693674,0.367371826491687,0.4496965528962215,0.628781012790265,0.6680825509671667,F_new,100,0.3549510115213643,172.5123287671189,0.9953452744648887,0.9943468682536738,20,4832,0.002069536423841112,all3,6000,0.7706964842146096,0.7991987925724743,0.8036666666666666,umap,1168,0.35702054794520544,0.19466666666666665,11,fixed_6000,0.7706964842146096,0.7991987925724742
0.9997778271495223,0.7624546092628155,0.7987716700578342,0.35824978778440403,0.423868120555308,0.6222183612654021,0.6670780760915573,F_new,2048,0.34200597925092324,1540.368912608533,0.9885888443909604,0.9993260089621437,20,4501,0.00022217285047765323,all3,6000,0.7637389857236901,0.800080217548481,0.75,raw,1499,0.3422281521014009,0.24983333333333332,22,fixed_6000,0.7637389857236903,0.8000802175484809
0.9987001733102253,0.7655805936964921,0.8268131457762016,0.37010691170043314,0.5308089129832425,0.6263619859249515,0.7080712315565054,F_new,100,0.1352608669518438,105.06069364161938,0.9885944661625234,0.9966638828655425,20,4616,0.0012998266897746857,all3,6000,0.7668541059414712,0.8279397978233681,0.7683333333333333,pca,1384,0.1365606936416185,0.23066666666666666,22,fixed_6000,0.7668541059414713,0.8279397978233681
0.9969084423305589,0.77201550005155,0.8003215414311281,0.3805558466803394,0.43884643604049006,0.6327926442387883,0.67298418554797,F_new,100,0.3250421470659349,106.13863295478913,0.9938766237433823,0.9912670959702605,20,4205,0.003091557669441136,all3,6000,0.773258374230978,0.801690329639971,0.6986666666666667,umap,1795,0.32813370473537606,0.2991666666666667,22,fixed_6000,0.773258374230978,0.801690329639971
0.9997860962566845,0.7635925983100439,0.8193668793844493,0.3616168431241387,0.5061354322228265,0.6234765313146869,0.6959197121866929,F_new,2048,0.35148420946423165,1644.1886792450716,0.9892106904613177,0.9993727383267744,20,4675,0.00021390374331553552,all3,6000,0.764871999604512,0.8204875662755995,0.779,raw,1325,0.3516981132075472,0.22083333333333333,33,fixed_6000,0.7648719996045119,0.8204875662755996
0.9978146853146853,0.761523003198413,0.7982680881238393,0.35475545663100316,0.45973375262591987,0.6208435266598485,0.6684676992405026,F_new,100,0.16143828082030331,74.87415730337072,0.9889502260767036,0.9948159371776195,20,4576,0.0021853146853146876,all3,6000,0.7628099500383582,0.7996258799551337,0.761,pca,1424,0.163623595505618,0.23733333333333334,33,fixed_6000,0.762809950038358,0.7996258799551337
0.9971195391262602,0.7674996642478967,0.8009167716808321,0.36252549470849676,0.4254296536864338,0.6266483678801902,0.6734866297200447,F_new,100,0.3907945663890737,136.67084696473853,0.994226126412591,0.9918882669137764,20,4166,0.002880460873739832,all3,6000,0.7687580767222004,0.8022499766183265,0.6923333333333334,umap,1834,0.39367502726281356,0.30566666666666664,33,fixed_6000,0.7687580767222004,0.8022499766183264
0.9997879109225875,0.767354840090549,0.7974945241695321,0.37433976730125773,0.43181898894385606,0.6287154910592628,0.665250678579561,F_new,2048,0.27916534282920225,1317.2645914394777,0.9886187276831171,0.9993466059774003,20,4715,0.00021208907741254723,all3,6000,0.7686227146408765,0.7987709867490141,0.7856666666666666,raw,1285,0.2793774319066148,0.21416666666666667,44,fixed_6000,0.7686227146408765,0.7987709867490141
0.9979995554567682,0.744591862303268,0.8145680414327975,0.34273058335207995,0.5373552606324863,0.607095975041714,0.6908110167603353,F_new,100,0.4210508545906789,211.4786438670565,0.9672220151083465,0.9954491685809961,20,4499,0.002000444543231783,all3,6000,0.7459694877628156,0.8156122741419899,0.7483333333333333,pca,1501,0.4230512991339107,0.25016666666666665,44,fixed_6000,0.7459694877628157,0.8156122741419898
0.9972204404532821,0.7698267407414655,0.8025730082314352,0.37203678984099997,0.45534672593321945,0.6299446964515243,0.6754648941135126,F_new,100,0.27839957877527755,101.15960230246112,0.9937086220275727,0.9923667466177155,20,4677,0.0027795595467179357,all3,6000,0.7710777530400258,0.8038088294475842,0.7773333333333333,umap,1323,0.2811791383219955,0.2205,44,fixed_6000,0.7710777530400259,0.8038088294475842
0.9998067259373792,0.7616884196661114,0.7937591675504789,0.3558569689168662,0.43467770471113815,0.6210969018393536,0.6600535510586116,F_new,2048,0.030073069763045024,156.5980629539771,0.9888620668360241,0.9994222710403766,20,5174,0.00019327406262081848,all3,6000,0.7629749304277502,0.7950368546772515,0.8621666666666666,raw,826,0.030266343825665842,0.13766666666666666,55,fixed_6000,0.7629749304277502,0.7950368546772514
0.9977539306214125,0.7603664295836206,0.8136869910674329,0.3505026450946609,0.4633188625271791,0.619551734201856,0.6903801381105844,F_new,100,0.25716185836852734,115.49417405363008,0.9883582790612709,0.9946354553160391,20,4007,0.002246069378587512,all3,6000,0.7616584022167737,0.8150388230109556,0.6663333333333333,pca,1993,0.25940792774711485,0.33216666666666667,55,fixed_6000,0.7616584022167737,0.8150388230109555
0.9974424552429667,0.7674284685091504,0.8072572965991431,0.3603762765688785,0.46745720084503195,0.6265725547155799,0.6817901237903385,F_new,100,0.37894092619097897,149.16590214067023,0.9941808639072973,0.9929563974808183,20,4692,0.002557544757033292,all3,6000,0.7686874963090018,0.8084660652323816,0.78,umap,1308,0.38149847094801226,0.218,55,fixed_6000,0.7686874963090018,0.8084660652323817
0.9734782608695652,0.7875812923620745,0.9000083732247651,0.4837301550685402,0.7414972600340627,0.6980569537114469,0.836986781571663,V_new,2048,0.729192546583851,28.494145199063254,0.9072077159836378,0.9750375209432957,20,4600,0.026521739130434763,all3,6000,0.7890071544692353,0.9007533899333062,0.7463333333333333,raw,1400,0.7557142857142858,0.23333333333333334,11,fixed_6000,0.7890071544692352,0.9007533899333064
0.96,0.7766000864296742,0.8785578378642388,0.4854890147201272,0.7068834113685559,0.6944361448551042,0.8120600900774656,V_new,100,0.5812903225806452,15.532258064516116,0.8847455670301966,0.9593155096100255,20,4450,0.040000000000000036,all3,6000,0.778123627093673,0.8795670881817085,0.712,pca,1550,0.6212903225806452,0.25833333333333336,11,fixed_6000,0.7781236270936729,0.8795670881817085
0.9864084900390989,0.852012117156424,0.8677137330855973,0.5789303999170566,0.6049015550707417,0.7611059611957733,0.7795731533459304,V_new,100,0.07543869671636438,6.550427946076639,0.9701862119789394,0.9808887727679223,20,5371,0.013591509960901083,all3,6000,0.8530212529674506,0.8687203538179283,0.883,umap,629,0.08903020667726547,0.10483333333333333,11,fixed_6000,0.8530212529674507,0.8687203538179284
0.979147571035747,0.7832362311669187,0.9035393664776135,0.536885353442856,0.7493444734152531,0.7036275229450626,0.8396949041007085,V_new,2048,0.6050644414513949,30.016496950482267,0.8869503203255247,0.9798247793054556,20,4364,0.02085242896425299,all3,6000,0.7847244440205753,0.9043638072155249,0.7121666666666666,raw,1636,0.6259168704156479,0.27266666666666667,22,fixed_6000,0.7847244440205754,0.9043638072155247
0.9615651771243343,0.7969156867558573,0.8802930994049158,0.5281821899475663,0.7227280616679742,0.712186760562514,0.8172185434505354,V_new,100,0.4910119350065473,13.775184019839015,0.9081019133358762,0.9563318788040792,20,4319,0.038434822875665686,all3,6000,0.7982999206718593,0.8813193414124261,0.6921666666666667,pca,1681,0.529446757882213,0.2801666666666667,22,fixed_6000,0.7982999206718593,0.8813193414124261
0.9787192118226601,0.8525410835297897,0.8798812251917539,0.5798250202597615,0.6834036936028529,0.7616172458317464,0.8037604608972722,V_new,100,0.36142191452536276,17.98348348348347,0.9707147938890502,0.9741701284565494,20,5075,0.021280788177339915,all3,6000,0.8535466768011362,0.8807986499913559,0.8278333333333333,umap,925,0.3827027027027027,0.15416666666666667,22,fixed_6000,0.853546676801136,0.8807986499913559
0.9780242779405609,0.8016916935856973,0.8846208471362503,0.5815440104086335,0.7123905087820557,0.7200945118527939,0.811330460319636,V_new,2048,0.45429269037918607,21.672480710778583,0.9076140790199073,0.9748035580398944,20,4778,0.021975722059439096,all3,6000,0.8030527341901547,0.8855862005160342,0.7788333333333334,raw,1222,0.47626841243862517,0.20366666666666666,33,fixed_6000,0.8030527341901548,0.8855862005160342
0.9628244610646722,0.7948926815113692,0.8738461596185941,0.5351262121857941,0.6802048281370968,0.7091848101832298,0.8027941531300343,V_new,100,0.4552591240632967,13.246201053205601,0.9077809144364191,0.9611683527725973,20,4546,0.03717553893532777,all3,6000,0.7962870525829914,0.8748715816775526,0.7295,pca,1454,0.4924346629986245,0.24233333333333335,33,fixed_6000,0.7962870525829915,0.8748715816775526
0.9751911956724492,0.8590037307678632,0.8708318353347435,0.6229962123145966,0.6496696712719309,0.7723605587285306,0.7912976637830662,V_new,100,0.16454956812941313,7.632708531893109,0.9700087353716149,0.9704562623045995,20,5361,0.024808804327550837,all3,6000,0.859974393901497,0.8717673470671341,0.8713333333333333,umap,639,0.18935837245696396,0.1065,33,fixed_6000,0.859974393901497,0.871767347067134
0.9771210676835081,0.7870975177928023,0.8807463490984491,0.5553016400440838,0.6941892618333485,0.7086039949992166,0.8066082944331645,V_new,2048,0.5369880299894948,24.470851810790883,0.8888649670952979,0.9725471806840088,20,4196,0.02287893231649185,all3,6000,0.7885640117511215,0.8818393149318747,0.6833333333333333,raw,1804,0.5598669623059866,0.3006666666666667,44,fixed_6000,0.7885640117511216,0.8818393149318745
0.9658843980877879,0.7964989282582897,0.8811135960338118,0.5580213714874092,0.7066200954499641,0.7126137490991322,0.812531742005526,V_new,100,0.5552978458703345,17.27694704901452,0.9063440384710164,0.9646302980988624,20,4602,0.03411560191221208,all3,6000,0.7978876635169757,0.882072336475901,0.7408333333333333,pca,1398,0.5894134477825466,0.233,44,fixed_6000,0.7978876635169758,0.8820723364759011
0.9854244632657081,0.8535046431002441,0.8664347117407643,0.5876812153065899,0.6017545299030091,0.7640837658542081,0.7792972293990496,V_new,100,0.2898665001021111,20.887192175924568,0.9692051022643441,0.9781626945424986,20,5077,0.014575536734291905,all3,6000,0.8545071719373681,0.867478646168925,0.8338333333333333,umap,923,0.30444203683640303,0.15383333333333332,44,fixed_6000,0.8545071719373681,0.8674786461689249
0.9843091334894614,0.7899001192309166,0.8973227932546107,0.5117093777042596,0.711970537674524,0.7021691338627665,0.8281529021731575,V_new,2048,0.49586982713107985,32.60245017686137,0.9063927122152239,0.9812254623017511,20,4270,0.015690866510538637,all3,6000,0.7913167743316348,0.8982142488779186,0.7005,raw,1730,0.5115606936416185,0.28833333333333333,55,fixed_6000,0.7913167743316349,0.8982142488779185
0.9434204886412345,0.7732697575500767,0.8463359354170625,0.482776210580913,0.6277576574420701,0.689238468970478,0.7691437462513459,V_new,100,0.5266288844433334,10.307766571259833,0.8846382560410582,0.9439066439209327,20,4666,0.05657951135876549,all3,6000,0.7748087350131994,0.8476106673591415,0.7336666666666667,pca,1334,0.5832083958020989,0.22233333333333333,55,fixed_6000,0.7748087350131994,0.8476106673591415
0.9800658022063092,0.8540204553972551,0.8708606958900557,0.5900617928152598,0.6177740348392965,0.7650054554892224,0.7877776292085772,V_new,100,0.15413543005744967,8.732211331134378,0.9690438435138837,0.9759878100958881,20,5167,0.019934197793690767,all3,6000,0.8550204741267133,0.871840831031373,0.844,umap,833,0.17406962785114044,0.13883333333333334,55,fixed_6000,0.8550204741267133,0.871840831031373
0.9015455065827133,0.7228480026738097,0.7847386060885806,0.4619641582320843,0.5876811827852698,0.6271375522283166,0.6944911509269532,M_new_drop5_drop7,2048,0.5601078744474067,6.689002654997791,0.8582703609331835,0.9064317783892473,20,3494,0.09845449341728674,all3,4440,0.7247215644087244,0.7864324228015079,0.7094594594594594,raw,946,0.6585623678646935,0.21306306306306305,11,full_clean,0.7247215644087244,0.7864324228015078
0.8754305396096441,0.7250080961342992,0.767188006072206,0.45084777372789614,0.5414546314697725,0.6316610150456322,0.6786384556251935,M_new_drop5_drop7,100,0.44656024672261485,4.584829261708734,0.8559100821762402,0.8872044626758367,20,3484,0.12456946039035588,all3,4440,0.7268829467108109,0.7690312474349469,0.6869369369369369,pca,956,0.5711297071129707,0.2153153153153153,11,full_clean,0.7268829467108109,0.7690312474349469
